cohort.x,_name_NA,_latitude_NA.x,_longitude_NA.x,_location_city_name_input_data,_street_number_input_data,_city_state_input_data.x,_zcta_code_input_data.x,_latitude_input_data.x,_longitude_input_data.x,_nearest_chainxy_vt_vec_distance_5_mi,_nearest_chainxy_vt_vec_driving_distance_5_mi,_nearest_chainxy_vt_vec_driving_time_5_mi,_nearest_chainxy_vt_vec_chain_name_5_mi,_nearest_chainxy_vt_vec_storefront_5_mi,_nearest_chainxy_vt_vec_address_5_mi,_nearest_chainxy_vt_vec_city_5_mi,_nearest_chainxy_vt_vec_state_5_mi,_nearest_chainxy_vt_vec_latitude_5_mi,_nearest_chainxy_vt_vec_longitude_5_mi,_nearest_chainxy_vt_vioc_distance_5_mi,_nearest_chainxy_vt_vioc_driving_distance_5_mi,_nearest_chainxy_vt_vioc_driving_time_5_mi,_nearest_chainxy_vt_vioc_chain_name_5_mi,_nearest_chainxy_vt_vioc_storefront_5_mi,_nearest_chainxy_vt_vioc_address_5_mi,_nearest_chainxy_vt_vioc_city_5_mi,_nearest_chainxy_vt_vioc_state_5_mi,_nearest_chainxy_vt_vioc_latitude_5_mi,_nearest_chainxy_vt_vioc_longitude_5_mi,cohort.y,_latitude_NA.y,_longitude_NA.y,_city_state_input_data.y,_zcta_code_input_data.y,_latitude_input_data.y,_longitude_input_data.y,_nearest_chainxy_vt_costco_distance_5_mi,_nearest_chainxy_vt_costco_driving_distance_5_mi,_nearest_chainxy_vt_costco_driving_time_5_mi,_nearest_chainxy_vt_costco_chain_name_5_mi,_nearest_chainxy_vt_costco_storefront_5_mi,_nearest_chainxy_vt_costco_address_5_mi,_nearest_chainxy_vt_costco_city_5_mi,_nearest_chainxy_vt_costco_latitude_5_mi,_nearest_chainxy_vt_costco_longitude_5_mi,_nearest_chainxy_vt_costco_store_type_5_mi,_nearest_chainxy_vt_costco_parent_chain_name_5_mi,_nearest_chainxy_vt_walmart_distance_5_mi,_nearest_chainxy_vt_walmart_driving_distance_5_mi,_nearest_chainxy_vt_walmart_driving_time_5_mi,_nearest_chainxy_vt_walmart_chain_name_5_mi,_nearest_chainxy_vt_walmart_storefront_5_mi,_nearest_chainxy_vt_walmart_address_5_mi,_nearest_chainxy_vt_walmart_city_5_mi,_nearest_chainxy_vt_walmart_latitude_5_mi,_nearest_chainxy_vt_walmart_longitude_5_mi,_nearest_chainxy_vt_walmart_store_type_5_mi,_nearest_chainxy_vt_walmart_parent_chain_name_5_mi,_nearest_streetlight_day_part_road_name_5_mi,_nearest_streetlight_day_part_aadt_5_mi,_2nd_nearest_streetlight_day_part_road_name_5_mi,_2nd_nearest_streetlight_day_part_aadt_5_mi,_3rd_nearest_streetlight_day_part_road_name_5_mi,_3rd_nearest_streetlight_day_part_aadt_5_mi,_4th_nearest_streetlight_day_part_road_name_5_mi,_4th_nearest_streetlight_day_part_aadt_5_mi,_5th_nearest_streetlight_day_part_road_name_5_mi,_5th_nearest_streetlight_day_part_aadt_5_mi,_2024_estimate_5_mi,_2029_projection_5_mi
1,Cobblestone Auto Spa - Lakewood,39.7398932,-105.0604525,Cobblestone Auto Spa - Lakewood,5800 W Colfax Ave,"Lakewood, CO",80214,39.7398932,-105.0604525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.55424762376814,5.65195637962696,12.5982492612062,Valvoline Instant Oil Change,32nd Ave,12601 W 32nd Ave,Wheat Ridge,CO,NA,NA,1,39.7398932,-105.0604525,"Lakewood, CO",80214,39.7398932,-105.0604525,3.66625054179716,4.57825530380758,11.0031525357802,Costco Wholesale,Denver Business Center,400 S Zuni St,Denver,NA,NA,Business Center,NA,1.03394337316704,1.27466986124747,4.21285176517882,Walmart USA,Lakewood Supercenter,7455 W Colfax Ave,Lakewood,NA,NA,Supercenter,NA,West Colfax Avenue,15500,West Colfax Avenue,14044,West Colfax Avenue,13955,West Colfax Avenue,13873,West Colfax Avenue,12350,468947.584932134,489010.78820315
1,Cobblestone Auto Spa - Lakewood,39.7136824,-105.081119,Cobblestone Auto Spa - Lakewood,130 S Wadsworth Blvd,"Lakewood, CO",80226,39.7136824,-105.081119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.63147301633055,6.41295924486216,12.606556528572,Valvoline Instant Oil Change,32nd Ave,12601 W 32nd Ave,Wheat Ridge,CO,NA,NA,1,39.7136824,-105.081119,"Lakewood, CO",80226,39.7136824,-105.081119,NA,4.08351894530496,10.3020412851994,Costco Wholesale,Denver Business Center,400 S Zuni St,Denver,NA,NA,Business Center,NA,0.589678385025848,0.746101612470673,1.55441451100172,Walmart USA,Lakewood Supercenter,440 Wadsworth Blvd,Lakewood,NA,NA,Supercenter,NA,South Wadsworth Boulevard,29119,South Wadsworth Boulevard,31084,South Wadsworth Boulevard,31103,South Wadsworth Boulevard,28762,South Wadsworth Boulevard,31064,384343.396215685,398173.952855885
1,Cobblestone Auto Spa - Lakewood,39.6807118,-105.080786,Cobblestone Auto Spa - Lakewood,1975 S Webster St,"Lakewood, CO",80227,39.6807118,-105.080786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,39.6807118,-105.080786,"Lakewood, CO",80227,39.6807118,-105.080786,NA,3.20273487436761,6.69893216802991,Costco Wholesale,SW Denver,7900 W Quincy Ave,Littleton,NA,NA,Warehouse,NA,2.87026518410424,2.87053129142867,5.89115179461949,Walmart USA,Lakewood Supercenter,440 Wadsworth Blvd,Lakewood,NA,NA,Supercenter,NA,South Wadsworth Boulevard,20387,South Wadsworth Boulevard,21329,South Wadsworth Boulevard,20239,South Wadsworth Boulevard,21719,South Wadsworth Boulevard,21211,342360.093518205,351023.429472464
1,Cobblestone Auto Spa - Lakewood,39.6971826,-105.1458471,Cobblestone Auto Spa - Lakewood,13139 W Alameda Pkwy,"Lakewood, CO",80228,39.6971826,-105.1458471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.51255403585073,5.59254393064888,14.0658659069644,Valvoline Instant Oil Change,32nd Ave,12601 W 32nd Ave,Wheat Ridge,CO,NA,NA,1,39.6971826,-105.1458471,"Lakewood, CO",80228,39.6971826,-105.1458471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.86233114640086,4.63944124342588,9.31675333817872,Walmart USA,Lakewood Supercenter,440 Wadsworth Blvd,Lakewood,NA,NA,Supercenter,NA,West Alameda Parkway,6988,South Alkire Street,533,South Beech Drive,1012,West Ohio Avenue,1886,West Ohio Avenue,1501,202476.731611895,208162.176219251
1,Cobblestone Auto Spa - Laveen Village,33.3768496,-112.1753869,Cobblestone Auto Spa - Laveen Village,5411 W Baseline Rd,"Laveen Village, AZ",85339,33.3768496,-112.1753869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.531548314722818,0.637886980813255,1.35220775250565,Valvoline Instant Oil Change,S 59th Ave,7777 S 59th Ave,Laveen,AZ,NA,NA,1,33.3768496,-112.1753869,"Laveen Village, AZ",85339,33.3768496,-112.1753869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41760868021148,3.26354753314657,6.9071032882036,Walmart USA,Phoenix Supercenter,6150 S 35th Ave,Phoenix,NA,NA,Supercenter,NA,West Baseline Road,13851,West Baseline Road,15052,West Baseline Road,14604,West Baseline Road,14145,West Baseline Road,14282,141300.431858541,166609.251285008
1,"Cobblestone Auto Spa - Laveen, AZ",33.3930658,-112.1689498,"Cobblestone Auto Spa - Laveen, AZ",5120 W Southern Ave,"Laveen, AZ",85339,33.3930658,-112.1689498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46818320642107,1.92646556767877,4.35481924250071,Valvoline Instant Oil Change,S 59th Ave,7777 S 59th Ave,Laveen,AZ,NA,NA,1,33.3930658,-112.1689498,"Laveen, AZ",85339,33.3930658,-112.1689498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86069544335205,2.03196784348069,4.36181688068675,Walmart USA,Phoenix Supercenter,6150 S 35th Ave,Phoenix,NA,NA,Supercenter,NA,South 51st Avenue,7265,South 51st Avenue,7517,South 51st Avenue,7630,South 51st Avenue,7276,South 51st Avenue,7703,181558.866057662,209517.442485334
1,Cobblestone Auto Spa - Littleton,39.591993,-104.9889829,Cobblestone Auto Spa - Littleton,6875 S Broadway,"Littleton, CO",80122,39.591993,-104.9889829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8288891017492,5.89398661590189,12.470614017045,Valvoline Instant Oil Change,Quebec St,8210 S Quebec St,Centennial,CO,NA,NA,1,39.591993,-104.9889829,"Littleton, CO",80122,39.591993,-104.9889829,NA,4.77818269157749,11.4227302243619,Costco Wholesale,Sheridan,4000 River Point Pkwy,Sheridan,NA,NA,Warehouse,NA,4.41387914113567,4.72756060988757,10.7701619273475,Walmart USA,Englewood Supercenter,601 Englewood Pkwy,Englewood,NA,NA,Supercenter,NA,South Broadway,13300,South Broadway,13207,South Broadway,13339,South Broadway,12802,South Broadway,15014,269132.284707034,272944.814599097
1,Cobblestone Auto Spa - Littleton,39.5963512,-105.0905153,Cobblestone Auto Spa - Littleton,6646 S Wadsworth Blvd,"Littleton, CO",80123,39.5963512,-105.0905153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,39.5963512,-105.0905153,"Littleton, CO",80123,39.5963512,-105.0905153,NA,3.02795651253894,7.58652587337935,Costco Wholesale,SW Denver,7900 W Quincy Ave,Littleton,NA,NA,Warehouse,NA,2.78697152380585,3.02955430662092,7.08639026350324,Walmart USA,Littleton Supercenter,7700 W Quincy Ave,Littleton,NA,NA,Supercenter,NA,South Wadsworth Boulevard,16458,South Wadsworth Boulevard,16737,South Wadsworth Boulevard,16685,South Wadsworth Boulevard,17632,West Coal Mine Avenue,5448,204815.227713734,209114.365399614
1,Cobblestone Auto Spa - Littleton,39.5811437,-105.1303062,Cobblestone Auto Spa - Littleton,11737 W Ken Caryl Ave,"Littleton, CO",80127,39.5811437,-105.1303062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,39.5811437,-105.1303062,"Littleton, CO",80127,39.5811437,-105.1303062,NA,5.57365334285615,13.5172918135752,Costco Wholesale,SW Denver,7900 W Quincy Ave,Littleton,NA,NA,Warehouse,NA,2.16509795208046,3.21977228395915,6.48810824650533,Walmart USA,Littleton Supercenter,13420 W Coal Mine Ave,Littleton,NA,NA,Supercenter,NA,West Ken Caryl Avenue,8024,West Ken Caryl Avenue,8136,West Ken Caryl Avenue,5695,South Simms Street,6060,West Ken Caryl Avenue,7516,133158.44054006,135947.617339329
1,Cobblestone Auto Spa - Longmont,40.161115,-104.9814187,Cobblestone Auto Spa - Longmont,3907 Hwy 119,"Longmont, CO",80504,40.161115,-104.9814187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,40.161115,-104.9814187,"Longmont, CO",80504,40.161115,-104.9814187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54953774575813,3.72442907185758,6.06130826181464,Walmart USA,Longmont Supercenter,2285 E Ken Pratt Blvd,Longmont,NA,NA,Supercenter,NA,State Highway 119,19986,State Highway 119,16014,State Highway 119,18739,State Highway 119,17648,State Highway 119,19788,52627.5963798281,60693.0280991486
1,Cobblestone Auto Spa - Mesa,33.3803796,-111.8600204,Cobblestone Auto Spa - Mesa,1920 S Alma School Rd,"Mesa, AZ",85210,33.3803796,-111.8600204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02658962286858,4.19849656851642,8.16518127450869,Valvoline Instant Oil Change,Baseline Rd,1864 E Baseline,Mesa,AZ,NA,NA,1,33.3803796,-111.8600204,"Mesa, AZ",85210,33.3803796,-111.8600204,NA,1.4325795059329,3.92406266156859,Costco Wholesale,Gilbert,1415 N Arizona Ave,Gilbert,NA,NA,Warehouse,NA,1.35574402933463,1.56258981829152,4.38595763453148,Walmart USA,Mesa Supercenter,240 W Baseline Rd,Mesa,NA,NA,Supercenter,NA,South Alma School Road,13954,South Alma School Road,12655,South Alma School Road,14162,West Baseline Road,8641,West Baseline Road,8553,415188.056647193,414849.861901854
1,Cobblestone Auto Spa - Mesa,33.393064,-111.7173695,Cobblestone Auto Spa - Mesa,5245 E Southern Ave,"Mesa, AZ",85206,33.393064,-111.7173695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2820296142913,1.50740196811946,4.39185033428863,Valvoline Instant Oil Change,N Higley Rd,1375 N Higley Rd,Gilbert,AZ,NA,NA,1,33.393064,-111.7173695,"Mesa, AZ",85206,33.393064,-111.7173695,NA,3.19672371638879,7.6016349590063,Costco Wholesale,Mesa,1444 S Sossaman Rd,Mesa,NA,NA,Warehouse,NA,1.06250383767946,1.23472836356803,3.44843838013404,Walmart USA,Mesa Supercenter,6131 E Southern Ave,Mesa,NA,NA,Supercenter,NA,East Southern Avenue,8194,East Southern Avenue,8380,East Southern Avenue,8129,South Higley Road,18490,South Higley Road,20068,319345.924067875,325159.040673873
1,Cobblestone Auto Spa - Parker,39.5432074,-104.7756918,Cobblestone Auto Spa - Parker,9572 Twenty Mile Rd,"Parker, CO",80134,39.5432074,-104.7756918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.997833735120781,2.02122606920941,4.37091275452563,Valvoline Instant Oil Change,Cottonwood Dr,18350 Cottonwood Dr,Parker,CO,NA,NA,1,39.5432074,-104.7756918,"Parker, CO",80134,39.5432074,-104.7756918,NA,2.23693391061667,6.24839720332612,Costco Wholesale,Parker,18414 Cottonwood Dr,Parker,NA,NA,Warehouse,NA,2.05936203598017,2.35966374708509,6.03388260169588,Walmart USA,Parker Supercenter,11101 S Parker Rd,Parker,NA,NA,Supercenter,NA,South Twenty Mile Road,3780,South Twenty Mile Road,3483,secondary_link,1444,South Twenty Mile Road,3046,South Twenty Mile Road,2321,157479.845537529,169351.379788089
1,Cobblestone Auto Spa - Phoenix,33.5244425,-112.1142655,Cobblestone Auto Spa - Phoenix,2610 W Bethany Home Rd,"Phoenix, AZ",85017,33.5244425,-112.1142655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0897516924338,4.71982850747386,7.62966527044847,Valvoline Instant Oil Change,W Peoria Ave,3275 W Peoria Ave,Peoria,AZ,NA,NA,1,33.5244425,-112.1142655,"Phoenix, AZ",85017,33.5244425,-112.1142655,NA,2.95786490065849,7.31733985219888,Costco Wholesale,Phoenix Business Center,3801 N 33rd Ave,Phoenix,NA,NA,Business Center,NA,1.07545233594561,1.20669925294597,3.57049416903433,Walmart USA,Phoenix Supercenter,6145 N 35th Ave,Phoenix,NA,NA,Supercenter,NA,West Bethany Home Road,19748,West Bethany Home Road,20345,secondary_link,791,West Bethany Home Road,19779,West Bethany Home Road,20580,504362.800310794,505130.232070383
1,Cobblestone Auto Spa - Phoenix,33.3045523,-111.9840125,Cobblestone Auto Spa - Phoenix,4601 E Chandler Blvd,"Phoenix, AZ",85048,33.3045523,-111.9840125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,33.3045523,-111.9840125,"Phoenix, AZ",85048,33.3045523,-111.9840125,NA,4.10750142961701,8.81284678935256,Costco Wholesale,Tempe,1445 W Elliot Rd,Tempe,NA,NA,Warehouse,NA,3.47589489570806,4.35615267345753,8.78801378230463,Walmart USA,Tempe Supercenter,1380 W Elliot Rd,Tempe,NA,NA,Supercenter,NA,East Chandler Boulevard,14779,South 46th Street,1932,East Chandler Boulevard,14203,South 46th Street,1342,East Chandler Boulevard,13876,144342.803578826,143369.632341996
1,Cobblestone Auto Spa - Phoenix,33.3781333,-112.0491599,Cobblestone Auto Spa - Phoenix,1530 E Baseline Rd,"Phoenix, AZ",85042,33.3781333,-112.0491599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,33.3781333,-112.0491599,"Phoenix, AZ",85042,33.3781333,-112.0491599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1562605171285,1.2247202507887,2.98233797465533,Walmart USA,Phoenix Neighborhood Market,2435 E Baseline Rd,Phoenix,NA,NA,Neighborhood Market,NA,East Baseline Road,16732,secondary_link,669,East Baseline Road,17891,East Baseline Road,16276,East Baseline Road,17277,199831.909450549,214707.543909537
1,Cobblestone Auto Spa - Phoenix,33.5151736,-112.0482115,Cobblestone Auto Spa - Phoenix,5324 N 16th St,"Phoenix, AZ",85016,33.5151736,-112.0482115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,33.5151736,-112.0482115,"Phoenix, AZ",85016,33.5151736,-112.0482115,2.63888630006808,6.23502793059133,12.8794856568466,Costco Wholesale,Thomas Road,4502 E Oak St,Phoenix,NA,NA,Warehouse,NA,2.62157913394394,3.07230174126273,6.94005602512863,Walmart USA,Phoenix Supercenter,1607 W Bethany Home Rd,Phoenix,NA,NA,Supercenter,NA,North 16th Street,8962,North 16th Street,8914,North 16th Street,9598,North 16th Street,8598,East Missouri Avenue,9788,395540.237421559,406235.701249613
1,Cobblestone Auto Spa - Phoenix,33.451591,-112.169753,Cobblestone Auto Spa - Phoenix,302 N 51st Ave,"Phoenix, AZ",85043,33.451591,-112.169753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,33.451591,-112.169753,"Phoenix, AZ",85043,33.451591,-112.169753,NA,5.26462638125332,12.1009321946988,Costco Wholesale,Phoenix Business Center,3801 N 33rd Ave,Phoenix,NA,NA,Business Center,NA,3.13221138477685,3.38718964572476,9.65267542196114,Walmart USA,Phoenix Supercenter,5250 W Indian School Rd,Phoenix,NA,NA,Supercenter,NA,West Van Buren Street,6698,North 51st Avenue,8363,West Van Buren Street,7439,North 51st Avenue,7539,West Van Buren Street,6964,370871.38802249,382383.280607113
1,Cobblestone Auto Spa - Phoenix,33.4240037,-112.2028559,Cobblestone Auto Spa - Phoenix,2675 S 67th Ave,"Phoenix, AZ",85043,33.4240037,-112.2028559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46339501337982,4.2546479673693,7.66390645641293,Valvoline Instant Oil Change,S 59th Ave,7777 S 59th Ave,Laveen,AZ,NA,NA,1,33.4240037,-112.2028559,"Phoenix, AZ",85043,33.4240037,-112.2028559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19603905909396,1.38039421221876,2.89314208939089,Walmart USA,Phoenix Supercenter,7575 W Lower Buckeye Rd,Phoenix,NA,NA,Supercenter,NA,South 67th Avenue,4048,South 67th Avenue,4030,South 67th Avenue,3914,West Lower Buckeye Road,11665,South 67th Avenue,3821,295586.623573562,325300.652275688
1,Cobblestone Auto Spa - Phoenix,33.4644117,-112.2044899,Cobblestone Auto Spa - Phoenix,1480 N 67th Ave,"Phoenix, AZ",85035,33.4644117,-112.2044899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,33.4644117,-112.2044899,"Phoenix, AZ",85035,33.4644117,-112.2044899,NA,4.5092539061389,8.31679780817301,Costco Wholesale,Avondale,10000 W McDowell Rd,Avondale,NA,NA,Warehouse,NA,1.18301987633258,1.69426617713302,5.74356706694394,Walmart USA,Phoenix Supercenter,2020 N 75th Ave,Phoenix,NA,NA,Supercenter,NA,North 67th Avenue,15452,North 67th Avenue,15559,secondary_link,167,North 67th Avenue,16959,North 67th Avenue,16369,379681.892523967,396743.434101815
1,Cobblestone Auto Spa - Phoenix,33.5817361,-112.1129456,Cobblestone Auto Spa - Phoenix,2525 W Peoria Ave,"Phoenix, AZ",85021,33.5817361,-112.1129456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04996754650633,1.09535619801987,3.28703672851057,Valvoline Instant Oil Change,W Peoria Ave,3275 W Peoria Ave,Peoria,AZ,NA,NA,1,33.5817361,-112.1129456,"Phoenix, AZ",85021,33.5817361,-112.1129456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.800543667776166,1.0957651033017,4.30497824290662,Walmart USA,Phoenix Supercenter,9600 N Metro Pkwy W,Phoenix,NA,NA,Supercenter,NA,West Peoria Avenue,12061,North 25th Avenue,1761,West Peoria Avenue,12297,North 25th Avenue,2482,North 25th Avenue,1330,436965.876482025,432690.868344125
1,Cobblestone Auto Spa - Scottsdale,33.4946189,-111.9191929,Cobblestone Auto Spa - Scottsdale,7501 E Indian School Rd,"Scottsdale, AZ",85251,33.4946189,-111.9191929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,33.4946189,-111.9191929,"Scottsdale, AZ",85251,33.4946189,-111.9191929,NA,4.77016363048906,12.093917452589,Costco Wholesale,Thomas Road,4502 E Oak St,Phoenix,NA,NA,Warehouse,NA,1.95081283744303,2.57648324563416,5.92983820572958,Walmart USA,Scottsdale Supercenter,4915 N Pima Rd,Scottsdale,NA,NA,Supercenter,NA,East Indian School Road,19238,East Indian School Road,20547,East Indian School Road,20586,East Indian School Road,19842,East Indian School Road,20649,193277.512128336,203591.706915798
1,Cobblestone Auto Spa - Scottsdale,33.5370355,-111.8912904,Cobblestone Auto Spa - Scottsdale,6933 N Pima Rd,"Scottsdale, AZ",85250,33.5370355,-111.8912904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,33.5370355,-111.8912904,"Scottsdale, AZ",85250,33.5370355,-111.8912904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02352490126579,2.58469333232449,6.65889547004564,Walmart USA,Scottsdale Supercenter,4915 N Pima Rd,Scottsdale,NA,NA,Supercenter,NA,North Pima Road,4867,North Pima Road,4536,North Pima Road,5003,North Pima Road,4693,North Pima Road,4590,142852.41329131,144664.248280241
1,Cobblestone Auto Spa - Tempe,33.3519401,-111.9452451,Cobblestone Auto Spa - Tempe,7425 S Kyrene Rd,"Tempe, AZ",85283,33.3519401,-111.9452451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,33.3519401,-111.9452451,"Tempe, AZ",85283,33.3519401,-111.9452451,NA,1.14303305191427,3.72508919052625,Costco Wholesale,Tempe,1445 W Elliot Rd,Tempe,NA,NA,Warehouse,NA,0.918277475181898,1.06828418838763,2.95966993221775,Walmart USA,Tempe Supercenter,1380 W Elliot Rd,Tempe,NA,NA,Supercenter,NA,South Kyrene Road,8496,South Kyrene Road,8889,South Kyrene Road,8714,West Elliot Road,12179,South Kyrene Road,8581,309447.135668601,309045.305639881
1,Cobblestone Auto Spa - Tempe,33.3784983,-111.9466017,Cobblestone Auto Spa - Tempe,616 W Baseline Rd,"Tempe, AZ",85283,33.3784983,-111.9466017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,33.3784983,-111.9466017,"Tempe, AZ",85283,33.3784983,-111.9466017,NA,2.99942006803772,6.96753022633573,Costco Wholesale,Tempe,1445 W Elliot Rd,Tempe,NA,NA,Warehouse,NA,1.51459368795723,2.1017446133489,4.68638500049853,Walmart USA,Tempe Supercenter,800 E Southern Ave,Tempe,NA,NA,Supercenter,NA,West Baseline Road,15288,West Baseline Road,15588,West Baseline Road,14708,South Kyrene Road,9994,West Baseline Road,15289,315748.624862212,320919.625161555
1,Cobblestone Auto Spa - Thornton,39.8494446,-104.9822085,Cobblestone Auto Spa - Thornton,8431 Grant St,"Thornton, CO",80229,39.8494446,-104.9822085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67676880918049,2.25206345295401,5.82689560622651,Valvoline Instant Oil Change,Thornton,9670 Washington Street,Thornton,CO,NA,NA,1,39.8494446,-104.9822085,"Thornton, CO",80229,39.8494446,-104.9822085,NA,5.17186263948756,10.0969115018451,Costco Wholesale,Westminster Co,6400 W 92nd Ave,Westminster,NA,NA,Warehouse,NA,0.537448080969327,1.20255128184578,4.31335208634482,Walmart USA,Thornton Neighborhood Market,850 E 88th Ave,Thornton,NA,NA,Neighborhood Market,NA,East 84th Court,244,Grant Street,4930,Grant Street,4467,East 84th Avenue,18126,Grant Street,3824,316438.122474245,325409.476114147
1,Cobblestone Auto Spa - Thornton,39.8733395,-104.9773563,Cobblestone Auto Spa - Thornton,9670 Washington St,"Thornton, CO",80229,39.8733395,-104.9773563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00405875275973585,NA,NA,Valvoline Instant Oil Change,Thornton,9670 Washington Street,Thornton,CO,NA,NA,1,39.8733395,-104.9773563,"Thornton, CO",80229,39.8733395,-104.9773563,NA,5.27130048925142,12.8179365851587,Costco Wholesale,Westminster Co,6400 W 92nd Ave,Westminster,NA,NA,Warehouse,NA,0.510548145072292,0.75236156261729,4.50871577933383,Walmart USA,Thornton Supercenter,9901 Grant St,Thornton,NA,NA,Supercenter,NA,Washington Street,12067,Washington Street,11700,Washington Street,12466,Washington Street,11994,Washington Street,12661,332399.714268385,341960.299259803
1,Cobblestone Auto Spa - Thornton,39.8844517,-104.9671102,Cobblestone Auto Spa - Thornton,1600 E 104th Ave,"Thornton, CO",80223,39.8844517,-104.9671102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.937672085793778,1.57654662836187,5.08474701412782,Valvoline Instant Oil Change,Thornton,9670 Washington Street,Thornton,CO,NA,NA,1,39.8844517,-104.9671102,"Thornton, CO",80223,39.8844517,-104.9671102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.780789601823718,1.05903149052467,3.02189314050393,Walmart USA,Northglenn Neighborhood Market,10755 Washington Street,Northglenn,NA,NA,Neighborhood Market,NA,East 104th Avenue,19140,East 104th Avenue,17795,East 104th Avenue,17796,East 104th Avenue,18359,East 104th Avenue,18891,323903.74374552,334995.720890819
1,Cobblestone Auto Spa - Thornton,39.9134973,-104.9194591,Cobblestone Auto Spa - Thornton,5800 E 120th Ave,"Thornton, CO",80223,39.9134973,-104.9194591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.13851158083026,5.49690342633351,12.2596098034095,Valvoline Instant Oil Change,Thornton,9670 Washington Street,Thornton,CO,NA,NA,1,39.9134973,-104.9194591,"Thornton, CO",80223,39.9134973,-104.9194591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41627604201337,2.11410994053937,4.60623240928716,Walmart USA,Brighton Supercenter,7101 E 128th Ave,Brighton,NA,NA,Supercenter,NA,East 120th Avenue,8902,East 120th Avenue,9689,East 120th Avenue,9594,East 120th Avenue,9484,East 120th Avenue,8967,208092.332435389,220861.865297132
1,Cobblestone Auto Spa - Tolleson,33.4206869,-112.289336,Cobblestone Auto Spa - Tolleson,2825 S 107th Ave,"Tolleson, AZ",85353,33.4206869,-112.289336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,33.4206869,-112.289336,"Tolleson, AZ",85353,33.4206869,-112.289336,NA,3.99483014134235,9.04849884839426,Costco Wholesale,Avondale,10000 W McDowell Rd,Avondale,NA,NA,Warehouse,NA,3.82402258612637,4.08359300914841,7.463814397401,Walmart USA,Phoenix Supercenter,7575 W Lower Buckeye Rd,Phoenix,NA,NA,Supercenter,NA,South 107th Avenue,4901,West Lower Buckeye Road,6961,West Lower Buckeye Road,5295,South 107th Avenue,7126,West Lower Buckeye Road,6980,190095.307252559,221233.697494719
